id_sale,qty_sale,total_price,date_sale,status,created_at,updated_at
317,2,50000,2021-07-20,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
318,4,94000,2021-07-20,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
319,4,76000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
320,5,108000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
321,3,66000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
322,5,105000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
323,1,18000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
324,1,22000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
325,3,65000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
326,1,18000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
327,2,40000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
328,1,18000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
329,2,40000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
330,1,25000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
331,1,22000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
332,3,62000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
333,2,36000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
334,2,47000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
335,4,90000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
336,5,98000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
337,3,72000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
338,1,22000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
339,5,94000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
340,2,36000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
341,2,44000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
342,1,25000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
343,4,84000,2021-07-21,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
344,1,22000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
345,3,65000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
346,1,18000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
347,5,115000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
348,3,65000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
349,2,43000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
350,5,108000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
351,3,65000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
352,2,43000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
353,1,18000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
354,2,36000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
355,3,65000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
356,5,112000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
357,2,50000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
358,4,84000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
359,2,36000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
360,1,25000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
361,2,50000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
362,4,87000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
363,3,65000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
364,3,72000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
365,4,97000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
366,4,91000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
367,5,101000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
368,1,18000,2021-07-22,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
369,2,47000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
370,5,98000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
371,4,93000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
372,4,84000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
373,2,43000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
374,4,87000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
375,4,86000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
376,2,40000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
377,1,25000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
378,2,40000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
379,4,97000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
380,4,83000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
381,1,18000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
382,4,87000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
383,3,69000,2021-07-23,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
384,2,47000,2021-07-24,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
385,4,88000,2021-07-24,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
386,5,98000,2021-07-24,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
387,4,72000,2021-07-24,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
388,5,109000,2021-07-24,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
389,1,22000,2021-07-24,accepted,2023-07-19 15:01:31,2023-07-19 15:01:31
390,5,105000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
391,2,50000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
392,4,86000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
393,5,110000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
394,1,22000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
395,4,91000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
396,4,83000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
397,1,18000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
398,2,47000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
399,4,87000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
400,5,119000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
401,2,36000,2021-07-24,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
402,4,87000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
403,2,43000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
404,4,87000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
405,1,25000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
406,1,18000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
407,4,83000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
408,2,47000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
409,5,115000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
410,5,109000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
411,1,22000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
412,2,36000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
413,1,25000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
414,3,58000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
415,2,50000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
416,3,72000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
417,2,43000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
418,4,100000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
419,1,18000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
420,4,94000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
421,1,25000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
422,4,93000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
423,4,83000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
424,3,72000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
425,5,112000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
426,5,109000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
427,1,18000,2021-07-25,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
428,1,22000,2021-07-26,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
429,2,40000,2021-07-26,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
430,5,112000,2021-07-26,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
431,1,22000,2021-07-26,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
432,5,112000,2021-07-26,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
433,4,90000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
434,4,87000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
435,1,22000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
436,3,58000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
437,5,112000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
438,2,43000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
439,5,108000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
440,4,90000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
441,2,50000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
442,2,40000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
443,2,47000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
444,1,25000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
445,5,109000,2021-07-27,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
446,5,94000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
447,3,62000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
448,4,83000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
449,2,43000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
450,2,40000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
451,2,40000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
452,5,115000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
453,5,105000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
454,4,84000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
455,2,43000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
456,1,18000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
457,5,115000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
458,2,47000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
459,2,47000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
460,2,36000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
461,5,119000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
462,5,109000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
463,5,105000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
464,5,112000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
465,1,25000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
466,1,25000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
467,2,40000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
468,2,36000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
469,2,36000,2021-07-28,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
470,4,86000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
471,3,68000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
472,1,18000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
473,2,50000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
474,4,84000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
475,2,47000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
476,4,87000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
477,3,58000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
478,3,68000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
479,2,43000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
480,5,111000,2021-07-29,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
481,4,80000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
482,5,118000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
483,3,65000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
484,1,25000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
485,5,122000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
486,3,65000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
487,1,18000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
488,1,18000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
489,3,61000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
490,1,25000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
491,1,25000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
492,5,108000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
493,4,91000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
494,2,43000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
495,4,87000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
496,5,112000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
497,2,43000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
498,3,61000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
499,5,98000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
500,4,79000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
501,5,112000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
502,1,25000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
503,2,44000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
504,1,22000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
505,3,62000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
506,1,25000,2021-07-30,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
507,3,69000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
508,3,65000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
509,4,76000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
510,2,44000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
511,4,91000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
512,3,54000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
513,3,62000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
514,1,25000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
515,5,105000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
516,2,44000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
517,3,54000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
518,1,22000,2021-07-31,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
519,5,101000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
520,2,40000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
521,2,47000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
522,2,43000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
523,5,116000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
524,3,65000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
525,2,43000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
526,2,44000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
527,1,25000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
528,2,43000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
529,2,47000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
530,4,97000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
531,5,98000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
532,1,22000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
533,5,105000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
534,1,18000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
535,2,40000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
536,5,105000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
537,3,58000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
538,3,65000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
539,2,43000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
540,1,25000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
541,4,90000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
542,4,93000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
543,1,22000,2021-08-01,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
544,1,18000,2021-08-02,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
545,4,90000,2021-08-02,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
546,5,118000,2021-08-02,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
547,2,40000,2021-08-02,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
548,3,68000,2021-08-02,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
549,1,18000,2021-08-02,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
550,1,22000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
551,3,65000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
552,3,65000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
553,5,101000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
554,2,47000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
555,3,61000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
556,1,22000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
557,2,43000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
558,1,18000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
559,2,36000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
560,2,47000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
561,3,69000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
562,4,83000,2021-08-03,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
563,3,69000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
564,3,68000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
565,5,108000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
566,1,22000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
567,1,25000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
568,2,47000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
569,2,47000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
570,3,69000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
571,5,105000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
572,2,43000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
573,3,62000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
574,4,80000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
575,4,90000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
576,2,47000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
577,4,83000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
578,5,105000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
579,4,72000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
580,2,40000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
581,5,106000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
582,4,94000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
583,2,40000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
584,5,105000,2021-08-04,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
585,3,69000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
586,1,25000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
587,4,90000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
588,1,22000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
589,3,69000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
590,5,94000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
591,3,61000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
592,2,50000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
593,4,90000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
594,2,40000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
595,4,93000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
596,3,72000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
597,3,72000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
598,3,69000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
599,5,109000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
600,1,22000,2021-08-05,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
601,2,43000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
602,4,80000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
603,1,25000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
604,1,18000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
605,5,112000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
606,4,87000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
607,2,47000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
608,5,108000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
609,5,109000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
610,1,22000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
611,5,115000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
612,2,40000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
613,1,18000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
614,3,61000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
615,2,43000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
616,4,83000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
617,2,47000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
618,4,94000,2021-08-06,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
619,4,80000,2021-08-07,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
620,2,40000,2021-08-07,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
621,4,94000,2021-08-07,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
622,3,62000,2021-08-07,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
623,1,25000,2021-08-07,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
624,5,112000,2021-08-08,accepted,2023-07-19 15:01:32,2023-07-19 15:01:32
